id,ShipName,MMSI,ShipTypeCN,NavStausCN,Length,Width,Draught,Heading,Course,Speed,Lon,Lat,Rot,Dest,ETA,Receivedtime,UnixTime,Lon_d,Lat_d,AisType,traceNum,currentPlon,currentPlat
4530,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 11:55,1555127739,118.038,24.4155,岸基,245539000_0,118.0382,24.41546667
4531,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:04,1555128278,118.038,24.4155,岸基,245539000_0,118.0381833,24.41546667
4532,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:05,1555128324,118.038,24.4155,岸基,245539000_0,118.0381833,24.41546667
4533,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:07,1555128459,118.038,24.4155,岸基,245539000_0,118.0382,24.41546667
4534,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:10,1555128639,118.038,24.4155,岸基,245539000_0,118.0382,24.41546667
4535,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:11,1555128677,118.038,24.4155,岸基,245539000_0,118.0382,24.41546667
4536,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:16,1555128999,118.038,24.4154,岸基,245539000_0,118.0381833,24.41543333
4537,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:19,1555129179,118.038,24.4154,岸基,245539000_0,118.0382,24.41545
4538,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.288′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:22,1555129359,118.038,24.4155,岸基,245539000_0,118.0381333,24.41546667
4539,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.293′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:25,1555129540,118.038,24.4155,岸基,245539000_0,118.0382167,24.41545
4540,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:28,1555129720,118.038,24.4154,岸基,245539000_0,118.0381833,24.41545
4541,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:31,1555129900,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4542,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:37,1555130260,118.038,24.4155,岸基,245539000_0,118.03815,24.41546667
4543,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.293′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:43,1555130620,118.038,24.4155,岸基,245539000_0,118.0382167,24.41545
4544,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:44,1555130659,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4545,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.287′E,24°24.925′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:46,1555130800,118.038,24.4154,岸基,245539000_0,118.0381167,24.41541667
4546,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.293′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 12:58,1555131520,118.038,24.4155,岸基,245539000_0,118.0382167,24.41548333
4547,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:01,1555131701,118.038,24.4155,岸基,245539000_0,118.0381833,24.41546667
4548,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.931′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:07,1555132061,118.038,24.4155,岸基,245539000_0,118.03815,24.41551667
4549,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.288′E,24°24.930′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:10,1555132241,118.038,24.4155,岸基,245539000_0,118.0381333,24.4155
4550,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.931′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:11,1555132286,118.038,24.4155,岸基,245539000_0,118.03815,24.41551667
4551,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:16,1555132601,118.038,24.4155,岸基,245539000_0,118.03815,24.41546667
4552,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.288′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:25,1555133141,118.038,24.4155,岸基,245539000_0,118.0381333,24.41548333
4553,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:34,1555133681,118.038,24.4155,岸基,245539000_0,118.03815,24.41548333
4554,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.930′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:40,1555134041,118.038,24.4155,岸基,245539000_0,118.03815,24.4155
4555,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.287′E,24°24.930′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:41,1555134085,118.038,24.4155,岸基,245539000_0,118.0381167,24.4155
4556,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:49,1555134582,118.038,24.4155,岸基,245539000_0,118.0381833,24.41546667
4557,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:55,1555134942,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4558,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 13:58,1555135122,118.038,24.4155,岸基,245539000_0,118.0381833,24.41548333
4559,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:04,1555135482,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4560,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:07,1555135663,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4561,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:08,1555135702,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4562,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:10,1555135842,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4563,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.930′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:22,1555136563,118.038,24.4155,岸基,245539000_0,118.03815,24.4155
4564,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.289′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:25,1555136743,118.038,24.4155,岸基,245539000_0,118.03815,24.41546667
4565,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.925′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:37,1555137464,118.038,24.4154,岸基,245539000_0,118.03815,24.41541667
4566,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.925′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:38,1555137501,118.038,24.4154,岸基,245539000_0,118.0381667,24.41541667
4567,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:40,1555137643,118.038,24.4155,岸基,245539000_0,118.0382,24.41546667
4568,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:52,1555138364,118.038,24.4155,岸基,245539000_0,118.0381667,24.41545
4569,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:53,1555138406,118.038,24.4154,岸基,245539000_0,118.0381833,24.41543333
4570,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:55,1555138543,118.038,24.4155,岸基,245539000_0,118.0382,24.41546667
4571,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 14:58,1555138724,118.038,24.4155,岸基,245539000_0,118.0381833,24.41546667
4572,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 15:07,1555139264,118.038,24.4155,岸基,245539000_0,118.0381667,24.41548333
4573,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 15:08,1555139302,118.038,24.4155,岸基,245539000_0,118.0382,24.41548333
4574,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 15:16,1555139804,118.038,24.4155,岸基,245539000_0,118.0382,24.41545
4575,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 15:22,1555140165,118.038,24.4154,岸基,245539000_0,118.0381667,24.41545
4576,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 15:31,1555140705,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4577,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 15:37,1555141065,118.038,24.4154,岸基,245539000_0,118.0381667,24.41543333
4578,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 15:38,1555141105,118.038,24.4154,岸基,245539000_0,118.0382,24.41543333
4579,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.291′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 15:46,1555141605,118.038,24.4155,岸基,245539000_0,118.0381833,24.41548333
4580,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 15:47,1555141645,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4581,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.292′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 15:52,1555141966,118.038,24.4154,岸基,245539000_0,118.0382,24.41545
4582,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.930′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:01,1555142506,118.038,24.4155,岸基,245539000_0,118.03815,24.4155
4583,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:07,1555142866,118.038,24.4155,岸基,245539000_0,118.0381667,24.41548333
4584,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:19,1555143586,118.038,24.4154,岸基,245539000_0,118.0381667,24.41543333
4585,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.930′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:20,1555143625,118.038,24.4155,岸基,245539000_0,118.0381833,24.4155
4586,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:22,1555143767,118.038,24.4154,岸基,245539000_0,118.03815,24.41545
4587,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:28,1555144126,118.038,24.4155,岸基,245539000_0,118.0381667,24.41548333
4588,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.287′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:34,1555144486,118.038,24.4154,岸基,245539000_0,118.0381167,24.41545
4589,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.287′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:37,1555144667,118.038,24.4154,岸基,245539000_0,118.0381167,24.41543333
4590,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:40,1555144847,118.038,24.4154,岸基,245539000_0,118.0381833,24.41543333
4591,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:46,1555145207,118.038,24.4154,岸基,245539000_0,118.03815,24.41545
4592,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:47,1555145250,118.038,24.4154,岸基,245539000_0,118.03815,24.41543333
4593,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:49,1555145387,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4594,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:52,1555145567,118.038,24.4154,岸基,245539000_0,118.03815,24.41543333
4595,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:58,1555145928,118.038,24.4155,岸基,245539000_0,118.0381667,24.41548333
4596,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 16:59,1555145973,118.038,24.4154,岸基,245539000_0,118.0381667,24.41543333
4597,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:10,1555146648,118.038,24.4155,岸基,245539000_0,118.03815,24.41546667
4598,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:13,1555146828,118.038,24.4155,岸基,245539000_0,118.0381667,24.41548333
4599,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.293′E,24°24.930′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:22,1555147368,118.038,24.4155,岸基,245539000_0,118.0382167,24.4155
4600,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:28,1555147728,118.038,24.4155,岸基,245539000_0,118.03815,24.41548333
4601,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:29,1555147767,118.038,24.4154,岸基,245539000_0,118.03815,24.41545
4602,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:29,1555147773,118.038,24.4154,岸基,245539000_0,118.03815,24.41545
4603,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:40,1555148449,118.038,24.4154,岸基,245539000_0,118.0381833,24.41545
4604,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.925′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:43,1555148628,118.038,24.4154,岸基,245539000_0,118.0381667,24.41541667
4605,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:44,1555148668,118.038,24.4154,岸基,245539000_0,118.0381833,24.41545
4606,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:46,1555148808,118.038,24.4155,岸基,245539000_0,118.0381833,24.41546667
4607,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:46,1555148809,118.038,24.4155,岸基,245539000_0,118.0381833,24.41546667
4608,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:58,1555149529,118.038,24.4155,岸基,245539000_0,118.03815,24.41546667
4609,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 17:59,1555149570,118.038,24.4155,岸基,245539000_0,118.03815,24.41546667
4610,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 18:04,1555149889,118.038,24.4154,岸基,245539000_0,118.03815,24.41545
4611,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 18:14,1555150468,118.038,24.4154,岸基,245539000_0,118.03815,24.41545
4612,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.291′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 18:22,1555150970,118.038,24.4154,岸基,245539000_0,118.0381833,24.41543333
4613,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 18:28,1555151330,118.038,24.4155,岸基,245539000_0,118.0381667,24.41548333
4614,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 18:34,1555151690,118.038,24.4154,岸基,245539000_0,118.0381667,24.41543333
4615,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.293′E,24°24.923′N,0,PEMBA,2021/4/9 8:00,2019/4/13 18:40,1555152050,118.038,24.4154,岸基,245539000_0,118.0382167,24.41538333
4616,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.925′N,0,PEMBA,2021/4/9 8:00,2019/4/13 18:41,1555152089,118.038,24.4154,岸基,245539000_0,118.0381667,24.41541667
4617,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.295′E,24°24.925′N,0,PEMBA,2021/4/9 8:00,2019/4/13 18:43,1555152230,118.038,24.4154,岸基,245539000_0,118.03825,24.41541667
4618,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 18:55,1555152950,118.038,24.4155,岸基,245539000_0,118.0381667,24.41548333
4619,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.293′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 18:58,1555153131,118.038,24.4154,岸基,245539000_0,118.0382167,24.41543333
4620,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.290′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:07,1555153671,118.038,24.4154,岸基,245539000_0,118.0381667,24.41543333
4621,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:16,1555154211,118.038,24.4155,岸基,245539000_0,118.03815,24.41546667
4622,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:22,1555154571,118.038,24.4155,岸基,245539000_0,118.03815,24.41546667
4623,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:28,1555154932,118.038,24.4155,岸基,245539000_0,118.03815,24.41546667
4624,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.292′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:37,1555155472,118.038,24.4154,岸基,245539000_0,118.0382,24.41545
4625,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.290′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:38,1555155511,118.038,24.4154,岸基,245539000_0,118.0381667,24.41543333
4626,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.291′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:40,1555155652,118.038,24.4155,岸基,245539000_0,118.0381833,24.41545
4627,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.292′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:41,1555155699,118.038,24.4154,岸基,245539000_0,118.0382,24.41545
4628,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.290′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:50,1555156232,118.038,24.4154,岸基,245539000_0,118.0381667,24.41543333
4629,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.290′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:52,1555156372,118.038,24.4154,岸基,245539000_0,118.0381667,24.41545
4630,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.292′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 19:53,1555156416,118.038,24.4155,岸基,245539000_0,118.0382,24.41545
4631,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.292′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:07,1555157273,118.038,24.4154,岸基,245539000_0,118.0382,24.41545
4632,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.292′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:13,1555157633,118.038,24.4154,岸基,245539000_0,118.0382,24.41543333
4633,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.291′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:16,1555157813,118.038,24.4154,岸基,245539000_0,118.0381833,24.41545
4634,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.290′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:22,1555158173,118.038,24.4154,岸基,245539000_0,118.0381667,24.41543333
4635,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.289′E,24°24.929′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:23,1555158216,118.038,24.4155,岸基,245539000_0,118.03815,24.41548333
4636,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.287′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:28,1555158533,118.038,24.4155,岸基,245539000_0,118.0381167,24.41546667
4637,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.290′E,24°24.928′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:37,1555159074,118.038,24.4155,岸基,245539000_0,118.0381667,24.41546667
4638,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.288′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:40,1555159253,118.038,24.4154,岸基,245539000_0,118.0381333,24.41543333
4639,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,280,300.2,0,118°2.288′E,24°24.927′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:43,1555159434,118.038,24.4154,岸基,245539000_0,118.0381333,24.41545
4640,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:46,1555159614,118.038,24.4154,岸基,245539000_0,118.03815,24.41543333
4641,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.289′E,24°24.924′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:52,1555159974,118.038,24.4154,岸基,245539000_0,118.03815,24.4154
4642,HAPPY RANGER,245539000,货船,靠泊,138,23,7.9,279,300.2,0,118°2.286′E,24°24.926′N,0,PEMBA,2021/4/9 8:00,2019/4/13 20:53,1555160019,118.038,24.4154,岸基,245539000_0,118.0381,24.41543333
